Timestamp,TimeDelta,RtpTimeDelta,SizeDelta,RCState,NumDeltas,BWState,NoiseVar,RecvRate,RecvBWE,SSRC,LastT,Threshold,TimeOverUsing,RCRegion,RCAvgMax,RCVarMax
303129740,   81,   69.000000,   -68, -,1000, 2,          -,      -,      -,         -, 20.474783, 12.500000,  0.000000, -,      -,       -
303129821,   63,   69.000000,  -197, -,1000, 2,          -,      -,      -,         -, 19.716773, 12.500000, 69.000000, -,      -,       -
303129846,    -,           -,     -, 2,   -, -, 249.687122, 103152,  78724,1843363638,         -,         -,         -, 0, 104549,1.445051
303129879,   80,   69.000000,   -37, -,1000, 2,          -,      -,      -,         -, 22.294470, 12.500000,  0.000000, -,      -,       -
303129959,   59,   70.000000,   179, -,1000, 2,          -,      -,      -,         -, 19.067130, 12.500000, 70.000000, -,      -,       -
303129975,   80,   69.000000,   171, -,1000, 2,          -,      -,      -,         -, 20.927089, 12.500000,  0.000000, -,      -,       -
303130047,    -,           -,     -, 2,   -, -, 249.687122,  87816,  74644,1843363638,         -,         -,         -, 0, 103712,1.494626
303130055,   15,   35.000000,  -594, -,1000, 2,          -,      -,      -,         -, 18.337030, 12.500000, 35.000000, -,      -,       -
303130102,   80,   36.000000,   753, -,1000, 2,          -,      -,      -,         -, 25.790452, 12.500000, 71.000000, -,      -,       -
303130177,   47,   70.000000,   -95, -,1000, 2,          -,      -,      -,         -, 20.714721, 12.500000,141.000000, -,      -,       -
303130196,   76,   69.000000,   -10, -,1000, 2,          -,      -,      -,         -, 22.298912, 12.500000,  0.000000, -,      -,       -
303130247,    -,           -,     -, 2,   -, -, 249.687122,  82040,  69734,1843363638,         -,         -,         -, 0, 102628,1.626417
303130259,   19,   36.000000,  -655, -,1000, 2,          -,      -,      -,         -, 20.594343, 12.500000, 36.000000, -,      -,       -
303130332,   62,   36.000000,   806, -,1000, 2,          -,      -,      -,         -, 23.707768, 12.500000, 72.000000, -,      -,       -
303130405,   88,   69.000000,   587, -,1000, 2,          -,      -,      -,         -, 25.948709, 12.500000,  0.000000, -,      -,       -
303130448,    -,           -,     -, 2,   -, -, 249.687122,  85168,  69734,1843363638,         -,         -,         -, 0, 101755,1.680300
303130473,   58,   69.000000,  -888, -,1000, 2,          -,      -,      -,         -, 26.452683, 12.500000, 69.000000, -,      -,       -
303130562,   69,   70.000000,   -23, -,1000, 2,          -,      -,      -,         -, 26.200361, 12.500000,139.000000, -,      -,       -
303130607,   88,   69.000000,   -39, -,1000, 2,          -,      -,      -,         -, 30.674557, 12.500000,  0.000000, -,      -,       -
303130649,    -,           -,     -, 2,   -, -, 249.687122,  82960,  69734,1843363638,         -,         -,         -, 0, 100816,1.754415
303130700,   45,   70.000000,   -36, -,1000, 2,          -,      -,      -,         -, 24.862813, 12.500000, 70.000000, -,      -,       -
303130761,   94,   69.000000,    67, -,1000, 2,          -,      -,      -,         -, 30.389113, 12.500000,  0.000000, -,      -,       -
303130849,    -,           -,     -, 2,   -, -, 249.687122,  80376,  68320,1843363638,         -,         -,         -, 0,  99794,1.855613
303130979,   61,   70.000000,  -110, -,1000, 2,          -,      -,      -,         -, 28.559706, 12.500000, 70.000000, -,      -,       -
303130988,  217,  208.000000,   273, -,1000, 2,          -,      -,      -,         -, 29.582835, 12.500000,  0.000000, -,      -,       -
303131032,    9,   36.000000,  -547, -,1000, 2,          -,      -,      -,         -, 25.093114, 12.500000, 36.000000, -,      -,       -
303131050,    -,           -,     -, 2,   -, -, 249.687122,  83208,  68320,1843363638,         -,         -,         -, 0,  98964,1.888269
303131058,   45,   36.000000,   575, -,1000, 2,          -,      -,      -,         -, 25.038888, 12.500000, 72.000000, -,      -,       -
303131110,   25,   36.000000,  -655, -,1000, 2,          -,      -,      -,         -, 24.709944, 12.500000,108.000000, -,      -,       -
303131134,   53,   36.000000,   666, -,1000, 2,          -,      -,      -,         -, 26.241696, 12.500000,  0.000000, -,      -,       -
303131194,   23,   36.000000,  -620, -,1000, 2,          -,      -,      -,         -, 25.300279, 12.500000, 36.000000, -,      -,       -
303131225,   70,   36.000000,  1001, -,1000, 2,          -,      -,      -,         -, 29.692928, 12.500000, 72.000000, -,      -,       -
303131258,    -,           -,     -, 2,   -, -, 149.843561,  87672,  68320,1843363638,         -,         -,         -, 0,  98400,1.852337
303131261,   21,   36.000000,  -911, -,1000, 2,          -,      -,      -,         -, 29.327468, 12.500000,108.000000, -,      -,       -
303131339,   59,   36.000000,   902, -,1000, 2,          -,      -,      -,         -, 31.425440, 12.500000,  0.000000, -,      -,       -
303131396,   85,   70.000000,   403, -,1000, 2,          -,      -,      -,         -, 33.424915, 12.500000, 70.000000, -,      -,       -
303131417,   27,   69.000000,  -798, -,1000, 2,          -,      -,      -,         -, 26.136760, 12.500000,139.000000, -,      -,       -
303131460,    -,           -,     -, 2,   -, -, 149.843561, 128896,  68320,1843363638,         -,         -,         -, 0,  99924,2.179698
303131471,   21,   36.000000,  -657, -,1000, 2,          -,      -,      -,         -, 24.843216, 12.500000,175.000000, -,      -,       -
303131541,   54,   36.000000,   817, -,1000, 2,          -,      -,      -,         -, 26.070419, 12.500000,  0.000000, -,      -,       -
303131617,   71,   70.000000,  -123, -,1000, 2,          -,      -,      -,         -, 26.667055, 12.500000, 70.000000, -,      -,       -
303131634,   76,   70.000000,    28, -,1000, 2,          -,      -,      -,         -, 27.908703, 12.500000,  0.000000, -,      -,       -
303131663,    -,           -,     -, 2,   -, -, 149.843561, 138008,  68320,1843363638,         -,         -,         -, 0, 101829,2.500000
303131685,   16,   35.000000,  -605, -,1000, 2,          -,      -,      -,         -, 25.452859, 12.500000, 35.000000, -,      -,       -
303131713,   51,   37.000000,   807, -,1000, 2,          -,      -,      -,         -, 25.738317, 12.500000, 72.000000, -,      -,       -
303131761,   28,   36.000000,  -921, -,1000, 2,          -,      -,      -,         -, 27.125857, 12.500000,  0.000000, -,      -,       -
303131832,   62,   36.000000,  1044, -,1000, 2,          -,      -,      -,         -, 29.422889, 12.500000, 36.000000, -,      -,       -
303131864,    -,           -,     -, 2,   -, -, 149.843561, 156744,  68320,1843363638,         -,         -,         -, 0, 104574,2.500000
303131905,   58,  391.000000,   -99, -,1000, 1,          -,      -,      -,         -,-50.570915, 12.500000, -1.000000, -,      -,       -
303131917,   72,   39.000000,  -165, -,1000, 1,          -,      -,      -,         -,-41.830366, 12.500000, -1.000000, -,      -,       -
303131975,   13,   26.000000,  -764, -,1000, 1,          -,      -,      -,         -,-41.962727, 12.500000, -1.000000, -,      -,       -
303131988,   58,   39.000000,   667, -,1000, 1,          -,      -,      -,         -,-39.687118, 12.500000, -1.000000, -,      -,       -
303132048,   12,   31.000000,  -672, -,1000, 1,          -,      -,      -,         -,-41.628326, 12.500000, -1.000000, -,      -,       -
303132064,    -,           -,     -, 0,   -, -, 149.843561, 165104,  68320,1843363638,         -,         -,         -, 0, 104574,2.500000
303132118,   60,   36.000000,   814, -,1000, 1,          -,      -,      -,         -,-38.684160, 12.500000, -1.000000, -,      -,       -
303132195,   70,   70.000000,  -138, -,1000, 1,          -,      -,      -,         -,-38.009042, 12.500000, -1.000000, -,      -,       -
303132205,   77,   71.000000,  -247, -,1000, 1,          -,      -,      -,         -,-35.448140, 12.500000, -1.000000, -,      -,       -
303132259,   11,   33.000000,  -142, -,1000, 1,          -,      -,      -,         -,-40.195883, 12.500000, -1.000000, -,      -,       -
303132266,    -,           -,     -, 0,   -, -, 149.843561, 151448,  68320,1843363638,         -,         -,         -, 0, 104574,2.500000
303132347,   53,   36.000000,   383, -,1000, 1,          -,      -,      -,         -,-37.297497, 12.500000, -1.000000, -,      -,       -
303132375,   90,   70.000000,   546, -,1000, 1,          -,      -,      -,         -,-34.271564, 12.500000, -1.000000, -,      -,       -
303132407,   27,   33.000000, -1236, -,1000, 1,          -,      -,      -,         -,-30.877459, 12.500000, -1.000000, -,      -,       -
303132420,   31,   35.000000,   721, -,1000, 1,          -,      -,      -,         -,-34.538666, 12.500000, -1.000000, -,      -,       -
303132474,    -,           -,     -, 0,   -, -, 149.843561, 107976,  68320,1843363638,         -,         -,         -, 0, 104574,2.500000
303132484,   14,   33.000000,  -720, -,1000, 1,          -,      -,      -,         -,-36.375691, 12.500000, -1.000000, -,      -,       -
303132556,   63,   36.000000,   995, -,1000, 1,          -,      -,      -,         -,-33.311089, 12.500000, -1.000000, -,      -,       -
303132572,   72,   69.000000,   -93, -,1000, 1,          -,      -,      -,         -,-32.059209, 12.500000, -1.000000, -,      -,       -
303132622,   16,   34.000000,  -896, -,1000, 1,          -,      -,      -,         -,-32.985234, 12.500000, -1.000000, -,      -,       -
303132635,   50,   35.000000,   920, -,1000, 1,          -,      -,      -,         -,-32.637846, 12.500000, -1.000000, -,      -,       -
303132676,    -,           -,     -, 0,   -, -, 149.843561, 120280,  68320,1843363638,         -,         -,         -, 0, 104574,2.500000
303132690,   13,   34.000000,  -925, -,1000, 1,          -,      -,      -,         -,-34.210191, 12.500000, -1.000000, -,      -,       -
303132710,   55,   35.000000,   902, -,1000, 1,          -,      -,      -,         -,-32.525251, 12.500000, -1.000000, -,      -,       -
303132764,   20,   34.000000,  -899, -,1000, 1,          -,      -,      -,         -,-32.424908, 12.500000, -1.000000, -,      -,       -
303132828,   92,   69.000000,  1372, -,1000, 1,          -,      -,      -,         -,-31.812048, 12.500000, -1.000000, -,      -,       -
303132879,    -,           -,     -, 0,   -, -, 149.843561, 121776,  68320,1843363638,         -,         -,         -, 0, 104574,2.500000
303132906,   26,   36.000000,  -530, -,1000, 1,          -,      -,      -,         -,-32.146874, 12.500000, -1.000000, -,      -,       -
303132987,   78,   68.000000,  -174, -,1000, 1,          -,      -,      -,         -,-28.759351, 12.500000, -1.000000, -,      -,       -
303133002,   81,   69.000000,   -23, -,1000, 1,          -,      -,      -,         -,-25.450526, 12.500000, -1.000000, -,      -,       -
303133050,   15,   34.000000,  -668, -,1000, 1,          -,      -,      -,         -,-27.597871, 12.500000, -1.000000, -,      -,       -
303133063,   49,   36.000000,   662, -,1000, 1,          -,      -,      -,         -,-26.756208, 12.500000, -1.000000, -,      -,       -
303133081,    -,           -,     -, 0,   -, -, 149.843561, 118600,  68320,1843363638,         -,         -,         -, 0, 104574,2.500000
303133121,   12,   34.000000,  -630, -,1000, 1,          -,      -,      -,         -,-29.834436, 12.500000, -1.000000, -,      -,       -
303133137,   58,   35.000000,   773, -,1000, 1,          -,      -,      -,         -,-26.834782, 12.500000, -1.000000, -,      -,       -
303133191,   16,   34.000000,  -802, -,1000, 1,          -,      -,      -,         -,-28.185045, 12.500000, -1.000000, -,      -,       -
303133220,   54,   35.000000,   771, -,1000, 1,          -,      -,      -,         -,-26.217592, 12.500000, -1.000000, -,      -,       -
303133265,   30,   34.000000,  -764, -,1000, 1,          -,      -,      -,         -,-24.069686, 12.500000, -1.000000, -,      -,       -
303133284,    -,           -,     -, 0,   -, -, 149.843561, 119448,  68320,1843363638,         -,         -,         -, 0, 104574,2.500000
303133287,   44,   36.000000,   609, -,1000, 1,          -,      -,      -,         -,-24.330601, 12.500000, -1.000000, -,      -,       -
303133335,   23,   34.000000,  -601, -,1000, 1,          -,      -,      -,         -,-24.677069, 12.500000, -1.000000, -,      -,       -
303133373,   68,   35.000000,  1093, -,1000, 1,          -,      -,      -,         -,-20.360517, 12.500000, -1.000000, -,      -,       -
303133401,   17,   34.000000,  -982, -,1000, 1,          -,      -,      -,         -,-20.754534, 12.500000, -1.000000, -,      -,       -
303133414,   28,   35.000000,   376, -,1000, 1,          -,      -,      -,         -,-24.012231, 12.500000, -1.000000, -,      -,       -
303133478,   13,   35.000000,  -423, -,1000, 1,          -,      -,      -,         -,-27.938946, 12.500000, -1.000000, -,      -,       -
303133488,    -,           -,     -, 0,   -, -, 249.687122, 114752,  68320,1843363638,         -,         -,         -, 0, 104574,2.500000
303133502,   64,   35.000000,   421, -,1000, 1,          -,      -,      -,         -,-21.974638, 12.500000, -1.000000, -,      -,       -
303133547,   24,   34.000000,  -456, -,1000, 1,          -,      -,      -,         -,-22.651397, 12.500000, -1.000000, -,      -,       -
303133566,   46,   35.000000,   798, -,1000, 1,          -,      -,      -,         -,-22.897912, 12.500000, -1.000000, -,      -,       -
303133638,   18,   34.000000,  -720, -,1000, 1,          -,      -,      -,         -,-24.064700, 12.500000, -1.000000, -,      -,       -
303133690,    -,           -,     -, 0,   -, -, 249.687122, 105256,  68320,1843363638,         -,         -,         -, 0, 104574,2.500000
303133700,   72,   35.000000,   613, -,1000, 1,          -,      -,      -,         -,-16.843411, 12.500000, -1.000000, -,      -,       -
303133759,   62,   68.000000,  -186, -,1000, 1,          -,      -,      -,         -,-17.583115, 12.500000, -1.000000, -,      -,       -
